"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Micronesia, Fed. Sts.","FSM","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)","SH.STA.AIRP.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135","","","",
"Micronesia, Fed. Sts.","FSM","Population in urban agglomerations of more than 1 million","EN.URB.MCTY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Prevalence of overweight, weight for height (% of children under 5)","SH.STA.OWGH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Services, value added (constant LCU)","NV.SRV.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159413800","156660600","157839500","161821900","156499800","150859200","148233700","151711000","152196000","149671600","148676900","146812800","151176800","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","FX.OWN.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0943813323975","","","16.3993606567383","","","42.9407997131348","","",
"Moldova","MDA","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1484648905781","98.8811168639421","98.7638662436813","98.4495143712167","98.3104187959327","98.1000318137954","97.7550149212728","97.4133327477365","97.5434911162288","97.1605009596806","96.8344044069009","96.7109460060294","96.8482161201081","96.681951038622","96.4609713294405","96.9141752581004","96.6765090665428","96.7228193332928","96.2410175827566","95.9413394404509","93.8117840069182","92.5207884624576","92.2474194809244","90.0495989023482","90.011076692694","","","","","",
"Moldova","MDA","Human capital index (HCI), male (scale 0-1)","HD.HCI.OVRL.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.558","","",
"Moldova","MDA","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.65","3.78333333333333","3.8","3.7","3.725","3.775","3.81666666666667","3.85833333333333","3.79167","3.7","3.7","3.74166666666667","3.74166666666667","",
"Moldova","MDA","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0320014953613","52.2220001220703","52.7480010986328","52.6479988098145","53.2490005493164","53.1399993896484","52.9930000305176","52.7169990539551","52.6259994506836","52.5019989013672","52.3250007629395","52.1209983825684","51.9519996643066","51.8720016479492","51.890998840332","50.8120002746582","49.7050018310547","48.6189994812012","47.5320014953613","46.4160003662109","45.2140007019043","45.8059997558594","43.7869987487793","44.7490005493164","44.6720008850098","47.2620010375977","45.931999206543","45.773998260498","45.6160011291504","45.4290008544922",
"Moldova","MDA","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Moldova","MDA","Net bilateral aid flows from DAC donors, Austria (current US$)","DC.DAC.AUTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000","50000","50000","40000","30000","30000","180000","150000","800000","2090000","2590000","6650000","1960000","3950000","4500000","3500000","3680000","3050000","4480000","6540000","4740000","6780000","5190000","3650000","","",
"Moldova","MDA","Net bilateral aid flows from DAC donors, Norway (current US$)","DC.DAC.NORL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20000","","","","650000","980000","1090000","2270000","1310000","2760000","2740000","3190000","4920000","3690000","3000000","6160000","5110000","5670000","8810000","5640000","5350000","2840000","","",
"Moldova","MDA","Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.60647","70.89269","76.69536","77.97908","75.53431","78.05425","77.24179","77.31826","75.40532","75.34717","76.31742","76.67489","76.42055","77.87702","",
"Moldova","MDA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1020000","87080000","114320000","122170000","110410000","177580000","242210000","322590000","484020000","701370000","915080000","1175820000","1491260000","1888020000","1352350000","1752830000","1813110000","1986440000","2191540000","2075920000","1540120000","1460220000","1638890000","1837430000","",
"Moldova","MDA","Prevalence of anemia among women of reproductive age (% of women ages 15-49)","SH.ANM.ALLW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9","30.9","30.1","29.4","28.9","28.4","28","27.7","27.5","27.3","27.2","27.1","27.1","27.1","27.1","27","26.8","26.5","26.2","25.9","25.7","25.6","25.6","25.7","25.8","26.2","26.8","","","",
"Moldova","MDA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04","","1.08","","1.4","","1.16","","0.69","","","",
"Monaco","MCO","Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","FX.OWN.TOTL.40.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Claims on other sectors of the domestic economy (annual growth as % of broad money)","FM.AST.DOMO.ZG.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Coverage of social safety net programs in 2nd quintile (% of population)","per_sa_allsa.cov_q2_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Coverage of social safety net programs in richest quintile (% of population)","per_sa_allsa.cov_q5_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no)","SG.JOB.NOPN.EQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","School enrollment, secondary, male (% net)","SE.SEC.NENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Secondary income, other sectors, payments (BoP, current US$)","BM.TRF.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","FX.OWN.TOTL.40.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.8897323608398","","","89.1090545654297","","","90.5944366455078","","",
"Mongolia","MNG","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.621673383358","41.4415301033198","51.434529837839","37.0712826765271","49.4796320305737","54.6275786922475","71.5753340452053","83.9144976966664","78.41832770873","69.0997980938579","","95.7255313439215","","","50.4944776193297","43.5140123874587","","59.507115138108","","","","","","","","","","",
"Mongolia","MNG","Claims on other sectors of the domestic economy (annual growth as % of broad money)","FM.AST.DOMO.ZG.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5578611087587","40.1005471813192","27.3615604634323","30.1838104602685","33.2229564718767","54.6439855678427","23.4771794330971","1.17166915493284","23.8497205398072","53.0170911228694","23.3990628756264","63.6177114757431","26.3953546898598","6.58445790360521","9.75253255196517","16.3143791848554","21.8744447786411","",
"Mongolia","MNG","Domestic private health expenditure per capita (current US$)","SH.XPD.PVTD.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5183035","7.12322105","7.73880465","7.47063242","9.81312368","13.35908069","14.6670059","17.65948262","22.93610617","18.97044648","30.00326965","46.47194425","56.35547968","69.98374863","64.81957318","65.4527297","55.46460708","","","",
"Mongolia","MNG","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2673380986316","16.313522970741","16.5137477571971","11.7341803269539","16.5587157961218","17.8735411445922","","14.417640389534","15.5859220149609","12.967754166601","12.085022972031","11.8247922642856","","","","","","9.07795706050764","8.98793138501852","12.4696013169707","15.1094106926618","12.4608432764839","11.406603758936","",
"Mongolia","MNG","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","104.2","97.42","88.13","89.7","95.68","102.53","107.03","98.66","98.41","100.86","99.96","105.85","106.59","114.09","127.88","119.92","112.87","126.3","125.67","119.41","121.03","124.41","129.85","126.47","127.94","136.63","131.48","128.44","136.54","134.78","145.95","127.25","111.46","106.34","110.36","126.45","121.63","134.78","146.27","143.23","112.24","103.68","88.65","105.47","97.7","96.83","105.59","117.84","142.02","113.95","122.54","129.25","141.92","154.51","151.46","160.19","","","",
"Mongolia","MNG","Government expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1390991210938","","","","","","","10.64059","","","","","","15.36831","","","","","","","","","",
"Mongolia","MNG","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","120000","200000","180000","800000","900000","380000","1300000","28290000","36810000","33580000","62140000","74330000","60580000","59060000","53840000","50880000","82890000","69250000","69060000","70410000","74870000","65160000","83100000","95010000","142220000","160630000","188870000","208870000","278530000","229940000","131380000","101990000","78090000","11620000","","",
"Mongolia","MNG","Gross intake ratio in first grade of primary education, male (% of relevant age group)","SE.PRM.GINT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.364013671875","102.30005645752","100.136726379395","102.62190246582","110.933502197266","109.92225","107.84983","104.87204","122.35189","120.2147","","122.24758","125.81546","138.68395","150.37957","118.169","106.2611","102.5805","99.52483","107.1703","112.478","110.28","99.45904","104.3115","",
"Mongolia","MNG","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1","","","23.3","","","","23.1","","","","","22.2","","","22.5","22.2","22.4","","22.3","","22.3","","","",
"Mongolia","MNG","Mortality caused by road traffic injury (per 100,000 people)","SH.STA.TRAF.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","","","16.5","","","",
"Mongolia","MNG","Net acquisition of financial assets (current LCU)","GC.AST.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3185000000","32638000000","10258000000","32032000000","53478000000","48630000000","54835000000","77697000000","71475000000","68858000000","47154859187.469","53599768791","","","313674038729.293","661367354568.91","-198454310206.46","563398099858.198","279919297663","625539249549.97","1650434607262.63","974783600000","-42313872802.3559","105675122256.68","1715915500000","1009609023550.99","","",
"Mongolia","MNG","Net bilateral aid flows from DAC donors, Czech Republic (current US$)","DC.DAC.CZEL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3040000","2720000","4040000","6000000","6810000","6760000","4690000","4060000","3820000","2550000","1620000","2150000","1460000","","",
"Mongolia","MNG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.69358302","21.47519568","19.21446828","25.06355205","25.52187512","32.41324669","28.72995335","26.30757602","24.55819111","25.99600976","31.27019831","35.35734805","34.56732444","40.21078601","39.17340775","39.09423902","35.87321474","","","",
"Mongolia","MNG","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","58.5218166764926","57.5779723059595","56.4582114546833","55.3013669247119","54.3154168092941","53.5906512591549","52.6333702791608","52.0745544633304","51.757350825806","51.4727541704468","51.1338359903025","50.8034397239096","50.3909359122436","50.0143061932019","49.8450361488274","49.9478942417652","49.9724553182578","50.2913065100221","50.7931911385154","51.3167052864082","51.7793961622844","52.129768804721","52.4331648078684","52.7259343765393","53.0658808489432","53.4706387359016","53.7086701953637","54.0058669851013","54.3630982167448","54.7941406945007","55.3123017624823","55.4785747607879","55.8496152156479","56.3476154942605","56.8836280727436","57.4296744271842","58.242723988389","58.9741314244949","59.7106955146631","60.584779320671","61.6459644213004","62.7060390049972","63.9248210778097","65.2144188583567","66.4117813650524","67.4117684498616","68.1529528560166","68.6687906095447","68.9821446060428","69.1504169351405","69.2017554264026","68.9371185527217","68.6090952432348","68.2045687660069","67.7251678899978","67.1970042001923","66.5398423527853","65.9276150573172","65.364564183592","",
"Mongolia","MNG","Time to export, border compliance (hours)","IC.EXP.TMBC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134","134","134","134","134","134",
"Mongolia","MNG","Travel services (% of service imports, BoP)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","0.32051282051282","0.505050505050505","0.468384074941452","0.492610837438424","0.503778337531486","0.156412930135558","0.196367206676485","0.181570585565138","0.182882223847842","0.895255147717099","","5.62339331619537","4.19815281276238","3.72561911023449","20.440251572327","17.1985815602837","12.8449096098953","30.5348679756263","28.8721751412429","31.5241931075256","26.9717715983196","44.7459671655025","31.8831815000649","34.0200488319598","31.3557482209415","41.0688506958846","42.1628762917356","34.5663531838898","36.8212273337297","33.6342007962994","28.9416472528035","23.3494073875864","29.0074791798716","24.9267851012713","30.0297972915526","22.5551486326513","24.4557738225635","27.6001189379239","",
"Mongolia","MNG","Use of insecticide-treated bed nets (% of under-5 population)","SH.MLR.NETS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Montenegro","MNE","DEC alternative conversion factor (LCU per US$)","PA.NUS.ATLS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.896","0.9383","1.0827","1.1166","1.0589","0.8843","0.8054","0.8041","0.7971","0.7306","0.6827","0.7198","0.755","0.7194","0.7783","0.7532","0.7537","0.9017","0.904","0.8874","0.8472","",
"Montenegro","MNE","Depth of credit information index (0=low to 8=high)","IC.CRD.INFO.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","5","5","5","5",
"Montenegro","MNE","Exports of goods and services (current LCU)","NE.EXP.GNFS.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392337000","497626000","480968000","462269000","701677000","790414000","880035000","1156406000","1226429000","1027827000","1157671000","1382597000","1389430000","1390130000","1388138000","1539210000","1599912000","1765001000","1996222000","",
"Montenegro","MNE","Grants and other revenue (current LCU)","GC.REV.GOTR.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)","SH.STA.AIRP.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.6","","","",
"Montenegro","MNE","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Other taxes (% of revenue)","GC.TAX.OTHR.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Persistence to grade 5, female (% of cohort)","SE.PRM.PRS5.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.392","","","","93.34158","99.76588","","","",
"Montenegro","MNE","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)","EN.ATM.PM25.MC.T2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.6350059217774","","","","","68.0637880746266","","","","","49.314796351174","","","","","47.3577010988768","","","","","44.6747275831488","56.4260973047041","43.8719660466149","29.9922034184822","23.758419076645","26.1719209633904","19.4766424355836","19.223670016659","","",
"Montenegro","MNE","Population ages 15-64, male","SP.POP.1564.MA.IN","135500","138858","142250","145418","148099","150152","149932","149039","147996","147364","147493","149884","153087","156883","160970","165075","168336","171676","175117","178631","182245","186306","190280","194041","197474","200457","201579","202261","202540","202449","202128","203080","203752","204197","204492","204624","203960","203293","202702","202187","201759","202202","202543","202884","202998","203426","204143","205294","206803","208420","209847","210446","210963","211408","211624","211458","211004","210111","209000","",
"Montenegro","MNE","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.76631","101.7132","","","96.28633","89.59058","90.78562","","",
"Montenegro","MNE","Taxes on goods and services (current LCU)","GC.TAX.GSRV.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","10.6113537117904","11.2853863810252","9.77391304347826","10.4628422425033","11.134903640257","9.78652619905739","10.5341987019471","10.4831358249772","9.96891191709845","9.75795692776825","11.0684357541899","10.4637917005696","9.82650314089141","10.0419014593267","9.77535738597685","9.06749098402885","8.79890013748282","9.29430097951914","9.41932624113475","8.52721229746573","5.00814774579033","3.21020681140035","4.23814328960646","9.07585004359198","5.73106185908038","6.26894241505822","8.77657617891562","1.49599012954966","14.0364482357503","8.4039493119801","8.62687757543533","5.37577945520184","4.05356496561708","4.5749788195425","6.36599274235355","6.51933145388643","7.37297079961803","10.3696498054475","11.0759044691416","11.3129435620142","10.6934335759418","11.7578196451436","13.0248160438609","14.7046545606345","","","","","",
"Morocco","MAR","Financial intermediary services indirectly Measured (FISIM) (current LCU)","NV.FSM.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Informal employment, female (% of total non-agricultural employment)","SL.ISV.IFRM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Net official flows from UN agencies, UNRWA (current US$)","DT.NFL.UNRW.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Population ages 0-14, female (% of female population)","SP.POP.0014.FE.ZS","44.0029293867445","44.5806611001971","45.2509734125721","45.890309377513","46.3210076942318","46.4685026097994","46.7131716052522","46.7455020510729","46.6203685838138","46.4262705775542","46.1975364128914","45.993737657636","45.7087102614479","45.3565657507277","44.9507477364773","44.5070827624725","44.0566114913692","43.5828835647381","43.0998110425755","42.6264552884544","42.1777328403039","41.8673607474645","41.5682368157642","41.2766151836422","40.9707784163927","40.6294965255585","40.3758453944489","40.0186065076669","39.5959691574871","39.1628273296339","38.7425469005411","38.1948992566908","37.7283576735197","37.2767002291973","36.7447738801525","36.0922125577202","35.4925909334139","34.7432397647658","33.9141795218897","33.119844518403","32.4182865871882","31.7068248768129","31.1334971317356","30.6454283179489","30.1592083576836","29.6400710712121","29.1797820763089","28.6706300825495","28.1583487229164","27.7213446550433","27.3983849666073","27.1317742645456","26.9890579880515","26.9256781311557","26.8612185056353","26.7494157090362","26.6775274104329","26.5047776133161","26.274403364705","",
"Morocco","MAR","Repeaters, primary, female (% of female enrollment)","SE.PRM.REPT.FE.ZS","","","","","","","","","","","","","","28.3917293548584","28.7599296569824","29.0079593658447","","27.7393703460693","26.8718299865723","26.9096603393555","27.1451892852783","27.7996807098389","27.3480796813965","27.5585308074951","29.0454902648926","20.0546607971191","18.0841999053955","16.6089992523193","15.1166000366211","13.7374496459961","11.964469909668","9.73861980438232","10.3132600784302","10.4869403839111","10.2871904373169","9.99209022521973","10.0467596054077","10.3319902420044","10.27476978302","10.1950597763062","10.48088","10.77601","10.84276","11.45634","10.96631","10.38652","10.238","9.74099","9.59502","9.19899","8.71159","6.46986","5.65873","7.20045","7.52406","7.08507","7.31127","7.83206","7.59632","",
"Morocco","MAR","Trained teachers in primary education (% of total teachers)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","100","100","100","100","100","100","100","100","100","100","100","",
"Morocco","MAR","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.8829984664917","72.9369993209839","72.6989984512329","71.7099990844727","72.1279993057251","70.9589996337891","71.1180009841919","70.3119993209839","71.5530014038086","69.4560012817383","66.9610013961792","64.9930009841919","64.8680009841919","67.5339994430542","66.9579992294312","65.3010015487671","64.7319993972779","64.8269987106323","64.7619991302491","63.7749996185303","65.1720008850098","64.1239986419678","63.9250001907349","64.5269985198974","64.0179996490478","63.9419984817504","63.3839988708496","62.8489980697632","62.2150001525879",
"Mozambique","MOZ","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4","3.5","3.5","3.5","",
"Mozambique","MOZ","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","4","4","4","4","4","4","4","4","3.5","3.5","",
"Mozambique","MOZ","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.80544055","72.64919439","62.97658512","52.48435065","53.24299816","49.08108266","48.05478352","40.41915691","25.30313062","10.73645712","8.45994736","4.45772613","27.93734652","19.10268613","32.04316998","8.04155777","53.34193507","","","",
"Mozambique","MOZ","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240","260","230","250","260","270","340","380","410","440","440","490","480","560","590","640","690","750","800","860","890","970","1040","1110","1170","1210","1230","1250","1300","",
"Mozambique","MOZ","Immunization, HepB3 (% of one-year-old children)","SH.IMM.HEPB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","76","76","76","75","75","75","75","74","74","76","76","78","79","80","80","80","80","",
"Mozambique","MOZ","Investment in water and sanitation with private participation (current US$)","IE.PPI.WATR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25500000","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.9226859553505","62.2407980291365","62.307573390094","61.115750641803","","","67.9917232924001","38.9200920870586","47.7065461908139","49.4567473205442","52.618530780449","50.7454200216011","48.0011759721114","46.7695566494707","47.3187138098752","55.0318583640017","49.6013578741519","52.0835213262017","52.7103022279358","53.7351589812685","60.0049870059489","67.3821207504416","61.8028975412498","53.8036725319398","54.6760424114758","",
"Mozambique","MOZ","Net ODA provided, total (current US$)","DC.ODA.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Plant species (higher), threatened","EN.HPT.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145","",
"Mozambique","MOZ","Present value of external debt (current US$)","DT.DOD.PVLX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9618765935.21667","",
"Myanmar","MMR","Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.AG.KT.CE","","","","","","","","","","0","6018.7864","5444.0464","5908.40625","6833.2122","5712.9373","5841.7051","5896.231","6789.0217","7479.7389","7293.0011","7931.5174","7994.5962","8362.281","10377.5042","8730.654","8551.0741","8859.5365","9519.4335","8659.633","7274.9746","8449.6545","8156.8068","9479.9023","8955.5218","9014.583","9643.4862","9230.3585","9301.5686","10571.8711","10530.5946","9992.2486","10581.5803","11337.9493","11398.1575","13623.0647","13171.559","12600.8335","12939.4899","12688.4705","","","","","","","","","","","",
